,power,age,x,y,tetta,phi,energy,threshold_time
10,4.950533631038428,1.367614984512329,14.918049812316895,38.71353530883789,28.163328170776367,272.2922058105469,"(17.223739624023438, 33.83053207397461, 49.55622100830078, 45.2559814453125, 104.61348724365234, 81.9185791015625, 21.60138702392578, 35.60141372680664, 154.62074279785156, 103.34248352050781, 81.89015197753906, 92.0597152709961, 80.04502868652344, 129.11366271972656, 21.445152282714844, 41.40834426879883, 179.45822143554688, 853.0244140625, 187.87164306640625, 137.599609375, 0.0, 2.1506528854370117, 16.333045959472656, 11.613863945007324, 191.61959838867188, 160.21075439453125, 45.69536590576172, 89.66082763671875, 1.1925333738327026, 25.695587158203125, 28.169265747070312, 31.299097061157227, 0.06713477522134781, 31.916332244873047, 19.5950927734375, 8.559309959411621)","(74012.0, 74069.6328125, 74004.4609375, 73992.4921875, 74071.2265625, 74063.2734375, 74041.2578125, 74040.984375, 74008.7109375, 74006.8984375, 73966.203125, 73969.296875, 74048.984375, 74041.34375, 74037.5859375, 74023.0078125, 74096.6015625, 74100.7109375, 74070.3984375, 74072.703125, -1.0, -1.0, 73946.2265625, 73931.1171875, 74114.1484375, 74135.6875, 74119.515625, 74100.6171875, -1.0, 74014.3203125, 73979.7265625, 73974.015625, -1.0, 73974.0859375, 73964.0078125, 73943.4375)"
11,5.25052010114007,1.3347408771514893,4.824467182159424,-63.59873580932617,15.14838981628418,153.18682861328125,"(29.755414962768555, 33.74828338623047, 58.0565299987793, 54.33926773071289, 22.513137817382812, 19.601150512695312, 29.64899253845215, 55.07430648803711, 62.91423797607422, 18.422897338867188, 54.62788009643555, 65.2135238647461, 7.8161234855651855, 25.582738876342773, 47.76520538330078, 30.334609985351562, 10.533214569091797, 0.16642087697982788, 2.473268508911133, 16.97857666015625, 1274.64794921875, 731.4802856445312, 815.5946044921875, 2511.87548828125, 1.4148941040039062, 3.4917633533477783, 7.692549228668213, 13.976990699768066, 32.740116119384766, 16.81528091430664, 114.01371002197266, 90.2911605834961, 58.30453872680664, 65.85572052001953, 79.81035614013672, 197.73867797851562)","(60298.4609375, 60294.3359375, 60293.09375, 60302.61328125, 60285.13671875, 60281.46484375, 60314.8359375, 60292.1875, 60308.35546875, 60297.26171875, 60308.6484375, 60320.80859375, 60387.3984375, 60367.01171875, 60365.578125, 60376.75390625, 60382.90625, -1.0, -1.0, 60376.609375, 60379.7578125, 60367.60546875, 60372.3984375, 60380.9765625, -1.0, -1.0, 60346.0859375, 60341.44921875, 60389.98046875, 60378.55078125, 60383.4609375, 60393.4609375, 60316.2578125, 60303.9609375, 60325.0078125, 60323.234375)"
12,4.79786773327164,1.40151846408844,20.987863540649414,-13.042993545532227,40.08576965332031,68.88334655761719,"(43.896278381347656, 10.229101181030273, 0.0, 60.385536193847656, 18.782039642333984, 2.8977181911468506, 0.8641858696937561, 11.64477825164795, 102.346923828125, 41.767539978027344, 100.53990936279297, 239.82281494140625, 106.63847351074219, 31.03199005126953, 188.53802490234375, 69.66558837890625, 18.391265869140625, 15.171563148498535, 0.8207151293754578, 16.027494430541992, 93.33171844482422, 46.567989349365234, 20.263347625732422, 47.946372985839844, 2.032975673675537, 1.3386638164520264, 4.347796440124512, 13.208415031433105, 69.20053100585938, 303.6708068847656, 165.52003479003906, 43.517486572265625, 26.809085845947266, 10.11000919342041, 21.004491806030273, 104.13593292236328)","(109310.6328125, 109330.84375, -1.0, 109345.9609375, 109255.7734375, -1.0, -1.0, 109272.3828125, 109253.859375, 109265.4453125, 109334.7109375, 109304.6796875, 109274.765625, 109295.140625, 109313.7265625, 109302.78125, 109207.015625, 109217.3828125, -1.0, 109264.5859375, 109431.375, 109441.375, 109468.4453125, 109458.7890625, -1.0, -1.0, -1.0, 109254.125, 109330.3671875, 109335.390625, 109366.8046875, 109353.5625, 109385.875, 109393.40625, 109413.9375, 109407.9453125)"
13,4.900908208495372,1.3590985536575317,1.0791802406311035,-1.3854981660842896,33.62702560424805,140.6475830078125,"(135.4788818359375, 50.48731231689453, 91.45484924316406, 145.86390686035156, 36.78584289550781, 13.615860939025879, 94.31605529785156, 131.59091186523438, 486.8170471191406, 443.4874572753906, 695.9389038085938, 760.192626953125, 140.02981567382812, 204.19410705566406, 380.3373107910156, 101.0234603881836, 17.369731903076172, 13.664555549621582, 63.87596893310547, 31.850692749023438, 35.544708251953125, 54.14590835571289, 35.75714874267578, 37.00288009643555, 31.97696304321289, 21.284244537353516, 30.28803253173828, 80.22954559326172, 174.7769317626953, 378.8883361816406, 185.69528198242188, 40.666160583496094, 77.00152587890625, 97.32929992675781, 42.2100715637207, 78.76260375976562)","(160195.8125, 160192.78125, 160220.84375, 160215.28125, 160161.328125, 160154.078125, 160161.796875, 160193.0, 160217.921875, 160201.453125, 160226.296875, 160245.0, 160305.078125, 160283.765625, 160303.765625, 160325.15625, 160267.90625, 160264.5625, 160268.609375, 160288.15625, 160349.796875, 160334.078125, 160344.609375, 160402.765625, 160199.46875, 160168.53125, 160195.796875, 160207.5, 160344.375, 160323.90625, 160343.84375, 160361.5, 160249.984375, 160225.78125, 160243.5625, 160259.921875)"
14,4.349393455929344,1.3737457990646362,16.531156539916992,-41.66964340209961,42.50736999511719,152.11148071289062,"(29.824174880981445, 19.20612907409668, 0.0, 24.66550064086914, 0.0, 0.16006432473659515, 0.10937568545341492, 5.288620948791504, 19.202274322509766, 19.179176330566406, 9.339106559753418, 26.825075149536133, 0.10161540657281876, 16.125226974487305, 1.0092734098434448, 13.565747261047363, 12.060568809509277, 0.06678430736064911, 10.66317367553711, 0.899092435836792, 59.40013885498047, 0.49289682507514954, 48.86701202392578, 0.0, 0.0, 0.5004777908325195, 0.0, 0.0, 12.174330711364746, 6.922513961791992, 76.28606414794922, 69.4239501953125, 16.74041748046875, 12.337302207946777, 26.979787826538086, 12.140259742736816)","(96557.15625, 96545.0, -1.0, 96554.515625, -1.0, -1.0, -1.0, -1.0, 96596.5390625, 96553.5234375, 96594.9921875, 96604.3671875, -1.0, 96654.7734375, -1.0, 96696.5390625, 96654.1796875, -1.0, 96647.5625, -1.0, 96692.1171875, -1.0, 96698.6328125, -1.0, -1.0, -1.0, -1.0, -1.0, 96726.75, 96692.765625, 96706.765625, 96732.9609375, 96574.5703125, 96575.828125, 96566.453125, 96589.421875)"
15,4.967454221904396,1.350589632987976,17.8570556640625,47.781349182128906,41.03718566894531,17.552001953125,"(56.675148010253906, 42.90191650390625, 27.00798988342285, 31.988801956176758, 117.42535400390625, 54.80573272705078, 72.16291046142578, 149.48065185546875, 79.76111602783203, 127.06484985351562, 48.69389724731445, 13.540565490722656, 12.85895824432373, 82.29681396484375, 15.770537376403809, 6.767778396606445, 13.021930694580078, 110.37859344482422, 172.1802978515625, 15.505489349365234, 7.170459747314453, 0.0, 20.53003692626953, 15.226126670837402, 287.8266906738281, 113.54133605957031, 225.87353515625, 545.400634765625, 11.994617462158203, 36.09467315673828, 22.947553634643555, 13.066880226135254, 13.9496431350708, 19.098400115966797, 56.80952453613281, 29.93115234375)","(124797.2890625, 124824.828125, 124833.2265625, 124807.75, 124774.1875, 124800.1171875, 124806.1015625, 124779.953125, 124705.7734375, 124734.7578125, 124762.4453125, 124763.46875, 124682.25, 124712.203125, 124732.171875, 124688.671875, 124660.109375, 124690.203125, 124699.9375, 124671.0390625, 124800.21875, -1.0, 124819.4375, 124811.875, 124752.0078125, 124772.75, 124776.984375, 124761.671875, 124749.125, 124724.5390625, 124735.65625, 124710.3828125, 124815.3671875, 124847.0078125, 124856.6640625, 124832.9296875)"
16,4.919152035508425,1.4051244258880615,26.77768325805664,59.56304168701172,17.83685874938965,215.8011474609375,"(0.23584210872650146, 0.2275315225124359, 2.5429141521453857, 25.344430923461914, 72.8741455078125, 20.459915161132812, 13.985690116882324, 2.7713258266448975, 43.72145462036133, 14.005332946777344, 39.51569366455078, 17.853055953979492, 4.08758020401001, 63.343536376953125, 0.0, 10.984663009643555, 340.64404296875, 172.72312927246094, 53.18008804321289, 61.99776077270508, 0.0, 8.65818977355957, 0.0, 8.13918399810791, 69.62234497070312, 57.71755599975586, 17.920698165893555, 32.592037200927734, 5.245974540710449, 28.36709976196289, 32.891822814941406, 4.986142635345459, 17.821632385253906, 0.12590432167053223, 5.815395355224609, 0.0)","(-1.0, -1.0, -1.0, 74178.671875, 74197.546875, 74187.046875, 74182.1953125, -1.0, 74189.25, 74182.1640625, 74164.375, 74184.4609375, -1.0, 74253.140625, -1.0, 74255.265625, 74284.9140625, 74272.2890625, 74273.3359375, 74277.203125, -1.0, 74280.3671875, -1.0, 74206.953125, 74254.375, 74253.828125, 74247.4609375, 74247.40625, -1.0, 74243.6796875, 74229.265625, -1.0, 74178.2109375, -1.0, -1.0, -1.0)"
17,4.029217706620418,1.3810813426971436,-31.22615623474121,31.859596252441406,41.547035217285156,203.73275756835938,"(64.08111572265625, 11.883956909179688, 9.055253982543945, 0.0, 341.25946044921875, 40.0077018737793, 144.82435607910156, 87.98577880859375, 36.676273345947266, 1.0772920846939087, 0.0, 0.0, 4.58819580078125, 0.0, 0.0, 0.0, 11.988798141479492, 0.0, 44.30980682373047, 10.264081001281738, 0.0, 17.665618896484375, 0.0, 0.0, 21.694231033325195, 21.19556999206543, 22.527992248535156, 97.44745635986328, 0.0, 9.811763763427734, 0.0, 0.0, 0.0, 18.87835693359375, 6.075103282928467, 0.0)","(115599.1640625, 115570.2109375, 115563.4453125, -1.0, 115622.3671875, 115598.15625, 115586.96875, 115610.8203125, 115649.6328125, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 115785.0078125, -1.0, 115736.625, 115765.609375, -1.0, 115649.2421875, -1.0, -1.0, 115695.4765625, 115681.3671875, 115672.7421875, 115686.125, -1.0, 115726.0, -1.0, -1.0, -1.0, 115549.2265625, -1.0, -1.0)"
18,4.853435156628029,1.3962353467941284,-13.386686325073242,-56.70798110961914,35.75380325317383,106.6490478515625,"(11.305697441101074, 36.94110870361328, 27.86252784729004, 64.96045684814453, 0.0, 11.259408950805664, 12.05516242980957, 7.394150257110596, 14.26673412322998, 22.369138717651367, 67.98036193847656, 26.57815170288086, 0.0, 19.083471298217773, 14.72230052947998, 14.587967872619629, 0.0, 52.41828155517578, 10.435383796691895, 0.2811599671840668, 96.22128295898438, 263.4710693359375, 606.9515991210938, 202.9149627685547, 0.0, 11.190308570861816, 11.39909839630127, 1.5750163793563843, 16.03291893005371, 33.330718994140625, 35.75864791870117, 58.98748779296875, 134.16561889648438, 71.7904052734375, 130.00440979003906, 276.5198059082031)","(74017.625, 73997.84375, 74023.828125, 74068.7890625, -1.0, 73950.1640625, 74001.6640625, 73980.59375, 73995.5390625, 73985.671875, 74034.7578125, 74041.015625, -1.0, 74138.515625, 74080.9296875, 74081.5625, -1.0, 73989.875, 74025.5234375, -1.0, 74166.296875, 74159.3515625, 74186.59375, 74188.734375, -1.0, 73934.78125, 73952.6015625, -1.0, 74120.9375, 74101.6953125, 74130.640625, 74166.25, 74066.5234375, 74059.6796875, 74095.890625, 74090.484375)"
19,4.72870929118344,1.3814756870269775,-16.336502075195312,-31.174394607543945,42.9271125793457,88.73690795898438,"(150.91957092285156, 89.23416900634766, 35.57988739013672, 103.7899398803711, 56.16740036010742, 15.367439270019531, 50.35190200805664, 12.679759979248047, 90.64856719970703, 81.21200561523438, 245.5204620361328, 100.64224243164062, 7.652348518371582, 10.894769668579102, 4.237531661987305, 7.559469699859619, 0.9492089748382568, 34.009464263916016, 0.0, 0.5531322360038757, 41.08574676513672, 126.62146759033203, 72.59677124023438, 47.431148529052734, 12.605916023254395, 7.1906938552856445, 19.371578216552734, 11.803132057189941, 49.477561950683594, 18.938081741333008, 56.420677185058594, 7.584809303283691, 275.5740966796875, 160.1052703857422, 99.77215576171875, 349.794921875)","(98776.96875, 98777.0234375, 98806.3671875, 98808.734375, 98711.703125, 98710.2890625, 98740.96875, 98740.96875, 98758.140625, 98746.0234375, 98804.546875, 98805.0390625, 98825.328125, 98810.5703125, -1.0, 98862.09375, -1.0, 98718.921875, -1.0, -1.0, 98944.3046875, 98939.140625, 98972.3359375, 98970.234375, 98696.4453125, 98697.4140625, 98697.9453125, 98736.3515625, 98848.3828125, 98856.4140625, 98887.71875, 98896.2109375, 98850.3046875, 98852.5703125, 98911.6875, 98881.7265625)"
20,4.6860563971402405,1.3174041509628296,13.728533744812012,-49.35240173339844,41.200740814208984,121.48345947265625,"(13.397151947021484, 1.4550321102142334, 45.15093231201172, 33.73020553588867, 4.696385860443115, 20.395252227783203, 3.71209716796875, 10.571531295776367, 25.383224487304688, 40.49898910522461, 76.30525970458984, 27.509849548339844, 3.014108657836914, 16.843595504760742, 41.376014709472656, 16.200185775756836, 0.0, 0.0, 5.494731903076172, 12.672576904296875, 204.8265838623047, 108.89530944824219, 43.556129455566406, 98.71776580810547, 0.0, 0.0, 31.069427490234375, 1.6929858922958374, 44.34294891357422, 21.184280395507812, 71.1714859008789, 64.6964340209961, 50.72926712036133, 26.887041091918945, 0.0, 13.744438171386719)","(64646.015625, -1.0, 64628.80078125, 64641.56640625, -1.0, 64576.7578125, -1.0, 64585.59765625, 64637.734375, 64633.5390625, 64650.18359375, 64671.4921875, -1.0, 64683.203125, 64707.7890625, 64730.91796875, -1.0, -1.0, -1.0, 64681.015625, 64788.60546875, 64777.7421875, 64806.828125, 64821.2734375, -1.0, -1.0, 64567.6796875, -1.0, 64755.8046875, 64741.8515625, 64765.50390625, 64781.42578125, 64696.92578125, 64664.5, -1.0, 64697.0703125)"
21,5.3752347364697,1.2704622745513916,22.413780212402344,7.95604133605957,12.384491920471191,283.8972473144531,"(214.9721221923828, 52.706809997558594, 98.23696899414062, 107.8194808959961, 21.782495498657227, 76.1355209350586, 62.90639114379883, 145.87503051757812, 1072.87255859375, 518.6747436523438, 308.0494384765625, 516.0433959960938, 1111.5806884765625, 18912.908203125, 980.5260009765625, 491.1277160644531, 163.11253356933594, 186.27764892578125, 851.8104248046875, 427.2115173339844, 70.2075424194336, 28.94361114501953, 57.872276306152344, 59.75260543823242, 110.97964477539062, 63.84846496582031, 124.53009796142578, 189.1098175048828, 223.70513916015625, 328.7769470214844, 139.2154998779297, 50.802005767822266, 66.80381774902344, 112.07877349853516, 14.913909912109375, 48.03927230834961)","(45904.37109375, 45928.32421875, 45900.15234375, 45899.32421875, 45927.23828125, 45940.6640625, 45922.11328125, 45921.4609375, 45878.546875, 45882.79296875, 45869.87890625, 45864.7109375, 45922.1640625, 45924.84375, 45915.00390625, 45916.17578125, 45951.7890625, 45953.54296875, 45940.49609375, 45941.8828125, 45896.45703125, 45899.2421875, 45882.37109375, 45891.390625, 45969.44140625, 45980.63671875, 45971.53515625, 45961.96484375, 45902.0625, 45926.0625, 45896.13671875, 45899.48828125, 45885.05859375, 45907.84765625, 45898.21484375, 45878.75390625)"
22,3.724305356644505,1.393907904624939,13.291872024536133,-25.26619529724121,49.13875961303711,263.1734619140625,"(1.2249352931976318, 0.041505489498376846, 0.0, 0.0, 0.0, 11.738201141357422, 0.0, 0.0, 6.299785137176514, 0.04126909002661705, 0.0, 11.302682876586914, 35.7617301940918, 23.106216430664062, 38.40510559082031, 11.766139030456543, 5.896074295043945, 9.782212257385254, 0.0, 0.0, 0.0, 0.0, 0.5984698534011841, 0.7308554649353027, 0.0, 4.548312187194824, 0.0, 0.0, 20.193824768066406, 30.96330451965332, 22.210433959960938, 16.50557518005371, 0.0, 24.163904190063477, 1.2502915859222412, 1.7101246118545532)","(-1.0, -1.0, -1.0, -1.0, -1.0, 141399.90625, -1.0, -1.0, 141343.203125, -1.0, -1.0, 141276.75, 141376.421875, 141369.28125, 141336.375, 141342.234375, -1.0, 141474.984375, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 141313.015625, 141303.984375, 141264.90625, 141270.84375, -1.0, 141242.484375, -1.0, -1.0)"
